3225,-4.76,3.05,3.78
3326,5.61,1.71,-4.03
3427,1.22,1.83,2.81
3528,2.56,-2.93,-0.49
3629,4.76,3.17,1.22
3730,3.78,1.10,1.95
3831,1.46,-1.59,4.15
3932,-0.85,0.73,-2.56
4033,-0.98,3.54,-1.95
4134,1.95,-2.07,1.83
4235,-2.56,-4.27,-12.08
4336,-1.34,0.61,-6.71
4437,3.05,-0.98,-4.64
4538,-3.42,-6.83,-1.83
4639,-1.34,4.39,1.22
4740,-1.22,-3.29,-0.49
4841,3.29,4.39,1.22
4942,3.42,5.12,3.17
5043,4.27,-3.05,-4.03
5144,0.49,2.32,-3.05
5245,0.00,2.32,3.42
5345,-4.76,4.76,-5.25
5446,-2.56,0.24,0.85
5547,1.59,1.71,4.76
5648,0.12,2.93,-0.12
5749,4.15,-4.88,0.73
5850,0.49,1.71,-2.07
5951,2.07,1.46,-0.12
6052,2.44,2.44,-3.54
6153,-1.34,5.98,4.03
6254,2.20,4.88,-2.93
6355,0.85,3.54,7.08
6456,-1.71,7.69,-1.71
6557,1.10,5.86,-2.81
6658,-5.98,-0.85,-3.54
6759,-0.85,-2.07,3.29
6860,4.51,0.37,2.07
6961,0.73,-0.61,0.24
7062,-1.34,-4.64,-1.10
7163,2.81,1.46,-5.00
7264,-1.10,3.05,-0.61
7365,1.59,-1.34,-11.59
7466,2.81,2.32,3.17
7567,3.42,0.37,0.85
7668,-7.69,10.25,0.12
7769,-3.17,-8.91,-7.08
7870,8.91,-7.93,-23.55
7971,-45.02,17.57,12.57
8072,23.55,-10.74,11.10
8173,-42.21,-146.64,12.32
8274,-65.76,-388.81,-11.59
8375,8.66,-50.39,-9.88
8476,64.90,329.77,40.14
8577,-9.03,35.87,20.37
8678,-2.20,75.27,26.47
8779,25.86,88.69,2.56
8880,13.91,66.12,-10.25
8981,1.95,32.82,-7.08
9082,-6.47,-8.30,0.12
9183,-9.39,-10.61,0.49
9284,10.86,29.04,-8.30
9385,-27.45,-180.44,17.45
9486,22.45,-302.07,-9.88
9587,-3.90,30.62,-20.98
9688,0.00,40.99,5.73
9789,14.64,63.93,11.47
9890,18.30,78.69,10.98
9991,-1.46,40.26,8.05
10092,17.45,80.03,3.90
10193,34.53,99.80,15.86
10294,14.03,32.70,-5.12
10395,6.22,22.45,-9.39
10496,26.35,15.49,-1.34
10597,-70.39,-382.59,-36.11
10698,-12.44,-10.13,-3.42
10799,8.91,33.31,-5.37
10900,26.60,87.96,28.55
11001,14.76,100.04,10.86
11102,5.12,80.64,11.71
11203,6.71,62.34,-1.34
11304,12.08,41.85,-6.22
11405,10.13,33.55,-2.56
11506,4.03,30.01,6.34
11607,5.61,32.82,0.00
11708,-13.91,41.85,9.76
11809,-10.86,19.52,-4.27
11910,7.20,15.62,-2.07
12011,20.86,7.93,-3.42
12112,3.42,-6.71,-14.76
12213,-105.77,-552.42,11.47
12314,-60.51,3.78,4.88
12415,37.70,27.21,-32.09
12516,18.42,64.78,6.71
12617,10.49,66.37,6.95
12718,1.59,46.97,-0.73
12819,0.73,23.55,-1.83
12920,10.25,13.91,-4.39
13021,11.59,28.55,-13.18
13122,-35.75,37.33,3.78
13223,35.62,49.90,3.66
13324,49.78,6.47,-28.43
13425,-13.91,70.27,12.20
13526,-18.42,143.35,29.04
13627,11.83,-14.88,1.59
13728,25.50,-89.67,-11.83
